1703 903
1 2.0728046511878 0
1 2.00025826083896 0
1 2.00025826083896 0
1 2.0728046511878 0
1 2 0
1 2.01705067929308 0
1 2.00815751084864 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.00815751084864 0
1 2.00025826083896 0
1 2 0
1 2.04949588378323 0
1 2 0
1 2 0
1 2.04949588378323 0
1 2 0
1 2 0
1 2 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2 0
1 2.01705067929308 0
1 2.00025826083896 0
1 2 0
1 2.03011981237471 0
1 2.03011981237471 0
1 2 0
1 2 0
1 2.00041565807759 0
1 2.01705067929308 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.00025826083896 0
1 2.03011981237471 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.03011981237471 0
1 2.03011981237471 0
1 2 0
1 2.00041565807759 0
1 2.07280465118779 0
1 2.33323064073864 0
1 2.04949588378323 0
1 2 0
1 2 0
1 2.04949588378323 0
1 2.00894713296583 0
1 2.33323064073864 0
1 2.00894713296583 0
1 2.04949588378323 0
1 2.00815751084864 0
1 2.00894713296583 0
1 2.07280465118779 0
1 2.33323064073864 0
1 2.0728046511878 0
1 2.00894713296583 0
1 2.06285835849926 0
1 2.18714164150074 0
1 2 0
1 2 0
2 2 -0.173983442319256
1 2.04684650257882 0
1 2.24940122897465 0
1 2 0
1 2 0
1 2.01656550424961 0
2 2 -0.224999158930358
1 2.42633453357974 0
1 2 0
2 2 -0.0752700047704624
1 2.01278472855922 0
1 2.01156287358589 0
1 2.01278472855922 0
1 2.24940122897465 0
1 2.03283344609849 0
1 2.34397350250911 0
1 2 0
1 2.16093341464092 0
2 2 -0.21132077792687
1 2 0
1 2.00788294663398 0
1 2.16093341464092 0
2 2 -0.0707638300662158
1 2.00149292905424 0
1 2 0
1 2.06285835849926 0
1 2 0
1 2.01656550424961 0
1 2 0
1 2 0
2 2 -0.111005334901441
1 2.03283344609849 0
1 2 0
1 2.00149292905424 0
2 2 -0.0560994644326794
2 2 -0.0338033407132057
1 2.01156287358589 0
2 2 -0.205365048092215
1 2 0
2 2 -0.0184747843223746
1 2 0
2 2 -0.128040632563521
2 2 -0.023820021656829
1 2.00788294663398 0
1 2.18714164150074 0
1 2 0
1 2.61053236070731 0
1 2 0
1 2 0
1 2.61053236070731 0
1 2 0
1 2.04684650257882 0
1 2.54173338450523 0
1 2 0
1 2 0
1 2.54173338450523 0
1 2.18714164150074 0
1 2 0
1 2.06285835849926 0
1 2 0
1 2.04684650257882 0
1 2 0
1 2 0
1 2 0
1 2.24940122897465 0
1 2 0
1 2.42633453357974 0
1 2.01656550424961 0
1 2 0
1 2.01278472855922 0
1 2 0
1 2.01278472855922 0
1 2.24940122897465 0
1 2.01156287358589 0
1 2.34397350250911 0
1 2 0
1 2.03283344609849 0
1 2 0
1 2 0
1 2.16093341464092 0
1 2.16093341464092 0
1 2 0
1 2.00788294663398 0
1 2 0
1 2.06285835849926 0
1 2.00149292905424 0
1 2.01656550424961 0
1 2 0
1 2 0
1 2 0
1 2.03283344609849 0
1 2 0
1 2.00149292905424 0
1 2 0
1 2 0
1 2.01156287358589 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2.00788294663398 0
1 2 0
1 2 0
1 2 0
1 2.34397350250911 0
1 2.42633453357974 0
1 2 0
1 2.61053236070731 0
1 2.18714164150074 0
1 2 0
1 2.61053236070731 0
2 2 -0.436326609044021
1 2.04684650257882 0
1 2.54173338450523 0
2 2 -0.026768191140779
1 2 0
1 2.54173338450523 0
1 2 0
1 2 0
1 2.06285835849926 0
1 2.18714164150074 0
1 2.04684650257882 0
1 2 0
1 2 0
1 2 0
1 2.24940122897465 0
1 2 0
1 2.42633453357974 0
1 2.01656550424961 0
1 2 0
1 2.01278472855922 0
1 2 0
1 2 0
1 2.24940122897465 0
1 2.01156287358589 0
1 2.01278472855922 0
1 2 0
1 2.03283344609849 0
1 2.34397350250911 0
1 2 0
1 2.16093341464092 0
1 2 0
1 2 0
1 2.00788294663398 0
1 2.16093341464092 0
1 2.06285835849926 0
1 2.00149292905424 0
1 2 0
1 2 0
1 2 0
1 2.01656550424961 0
1 2.03283344609849 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2.00149292905424 0
1 2 0
1 2 0
1 2.01156287358589 0
1 2 0
1 2 0
1 2 0
1 2.00788294663398 0
1 2 0
1 2 0
1 2 0
1 2.34397350250911 0
1 2.42633453357974 0
1 2 0
1 2.61053236070731 0
1 2.18714164150074 0
2 2 -0.081045389066974
1 2.61053236070731 0
1 2 0
1 2 0
1 2.54173338450523 0
1 2 0
1 2.04684650257882 0
1 2.54173338450523 0
1 2 0
2 2 -0.311483012031368
1 2.42633453357974 0
1 2 0
1 2 0
1 2.34397350250911 0
1 2.34397350250911 0
1 2.42633453357974 0
1 2 0
1 2 0
1 26.5208958881861 -0
1 -0.00155822361154323 -0
